danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.951,0.401,0,-8.92,0,0.411,0.0185,0,0.149,0.539,129.976,audio_features,1hHe7cirScEJWgAS0JFqTL,spotify:track:1hHe7cirScEJWgAS0JFqTL,https://api.spotify.com/v1/tracks/1hHe7cirScEJWgAS0JFqTL,https://api.spotify.com/v1/audio-analysis/1hHe7cirScEJWgAS0JFqTL,192907,4
0.479,0.485,7,-12.302,0,0.162,0.963,0.658,0.152,0.457,80.933,audio_features,0v75ti1d2M6pd0sC42UNNN,spotify:track:0v75ti1d2M6pd0sC42UNNN,https://api.spotify.com/v1/tracks/0v75ti1d2M6pd0sC42UNNN,https://api.spotify.com/v1/audio-analysis/0v75ti1d2M6pd0sC42UNNN,81933,4
0.844,0.734,1,-4.931,1,0.272,0.015,0,0.369,0.537,154.965,audio_features,6Yocr5JJOjupv71R5uhye5,spotify:track:6Yocr5JJOjupv71R5uhye5,https://api.spotify.com/v1/tracks/6Yocr5JJOjupv71R5uhye5,https://api.spotify.com/v1/audio-analysis/6Yocr5JJOjupv71R5uhye5,251432,4
0.73,0.465,1,-6.29,1,0.278,0.0117,0,0.28,0.367,148.028,audio_features,4VMiNOpnjRwSCwmHaUfOMM,spotify:track:4VMiNOpnjRwSCwmHaUfOMM,https://api.spotify.com/v1/tracks/4VMiNOpnjRwSCwmHaUfOMM,https://api.spotify.com/v1/audio-analysis/4VMiNOpnjRwSCwmHaUfOMM,170920,4
0.456,0.516,8,-10.512,1,0.459,0.098,0,0.115,0.684,77.058,audio_features,3thLnNvO9IctWoccbsZyJV,spotify:track:3thLnNvO9IctWoccbsZyJV,https://api.spotify.com/v1/tracks/3thLnNvO9IctWoccbsZyJV,https://api.spotify.com/v1/audio-analysis/3thLnNvO9IctWoccbsZyJV,151013,4
0.719,0.703,5,-4.93,0,0.0392,0.032,1.14e-05,0.0656,0.72,101.984,audio_features,1wcYgcBH8WW1kXNezuFBqU,spotify:track:1wcYgcBH8WW1kXNezuFBqU,https://api.spotify.com/v1/tracks/1wcYgcBH8WW1kXNezuFBqU,https://api.spotify.com/v1/audio-analysis/1wcYgcBH8WW1kXNezuFBqU,223000,4
0.795,0.386,10,-10.638,1,0.18,0.245,0,0.0973,0.619,131.971,audio_features,5ExHDzOoOhC4xZGPh9zyQZ,spotify:track:5ExHDzOoOhC4xZGPh9zyQZ,https://api.spotify.com/v1/tracks/5ExHDzOoOhC4xZGPh9zyQZ,https://api.spotify.com/v1/audio-analysis/5ExHDzOoOhC4xZGPh9zyQZ,121000,4
0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,audio_features,0D4yVl9Pn45xW2s63MFCmT,spotify:track:0D4yVl9Pn45xW2s63MFCmT,https://api.spotify.com/v1/tracks/0D4yVl9Pn45xW2s63MFCmT,https://api.spotify.com/v1/audio-analysis/0D4yVl9Pn45xW2s63MFCmT,248336,4
0.666,0.426,7,-9.228,0,0.147,0.383,1.56e-05,0.109,0.587,159.963,audio_features,5rBZF2fl4Avi4K0tvrQ0YF,spotify:track:5rBZF2fl4Avi4K0tvrQ0YF,https://api.spotify.com/v1/tracks/5rBZF2fl4Avi4K0tvrQ0YF,https://api.spotify.com/v1/audio-analysis/5rBZF2fl4Avi4K0tvrQ0YF,173868,4
0.819,0.719,1,-8.084,1,0.168,0.0172,1.11e-05,0.107,0.575,149.97,audio_features,3xBHLZwRfi0fjO9euaj5zf,spotify:track:3xBHLZwRfi0fjO9euaj5zf,https://api.spotify.com/v1/tracks/3xBHLZwRfi0fjO9euaj5zf,https://api.spotify.com/v1/audio-analysis/3xBHLZwRfi0fjO9euaj5zf,217000,4
0.755,0.503,0,-8.06,1,0.206,0.0492,0,0.226,0.524,142.011,audio_features,0JR7iZZ6Ql79sXW3rbiS3F,spotify:track:0JR7iZZ6Ql79sXW3rbiS3F,https://api.spotify.com/v1/tracks/0JR7iZZ6Ql79sXW3rbiS3F,https://api.spotify.com/v1/audio-analysis/0JR7iZZ6Ql79sXW3rbiS3F,230533,4
0.721,0.508,7,-7.496,1,0.394,0.317,0,0.153,0.457,159.911,audio_features,5R2rsbwCDXORX2tLfprRmM,spotify:track:5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/tracks/5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/audio-analysis/5R2rsbwCDXORX2tLfprRmM,166343,4
0.818,0.443,5,-11.444,0,0.404,0.114,0,0.412,0.722,74.491,audio_features,7L95O7D34EWhwtDCQkwGMR,spotify:track:7L95O7D34EWhwtDCQkwGMR,https://api.spotify.com/v1/tracks/7L95O7D34EWhwtDCQkwGMR,https://api.spotify.com/v1/audio-analysis/7L95O7D34EWhwtDCQkwGMR,184960,4
0.886,0.303,10,-11.199,1,0.792,0.521,0,0.169,0.322,127.981,audio_features,1Wc1SQwiThvSu9dMc5opth,spotify:track:1Wc1SQwiThvSu9dMc5opth,https://api.spotify.com/v1/tracks/1Wc1SQwiThvSu9dMc5opth,https://api.spotify.com/v1/audio-analysis/1Wc1SQwiThvSu9dMc5opth,168439,4
0.71,0.814,10,-4.575,1,0.0561,0.162,0,0.16,0.714,155.02,audio_features,39Bq9cOTO0H8M6P9iKLVdq,spotify:track:39Bq9cOTO0H8M6P9iKLVdq,https://api.spotify.com/v1/tracks/39Bq9cOTO0H8M6P9iKLVdq,https://api.spotify.com/v1/audio-analysis/39Bq9cOTO0H8M6P9iKLVdq,230440,4
0.826,0.76,1,-6.591,1,0.187,0.146,0,0.155,0.875,88.999,audio_features,4Nip6oiJU24LqcUEi7u19S,spotify:track:4Nip6oiJU24LqcUEi7u19S,https://api.spotify.com/v1/tracks/4Nip6oiJU24LqcUEi7u19S,https://api.spotify.com/v1/audio-analysis/4Nip6oiJU24LqcUEi7u19S,195291,4
0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,audio_features,2rbDhOo9Fh61Bbu23T2qCk,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,210200,4
0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,audio_features,3tcnWNjEXyXCbFR9zonrX2,spotify:track:3tcnWNjEXyXCbFR9zonrX2,https://api.spotify.com/v1/tracks/3tcnWNjEXyXCbFR9zonrX2,https://api.spotify.com/v1/audio-analysis/3tcnWNjEXyXCbFR9zonrX2,215364,4
0.587,0.664,0,-8.63,1,0.0645,0.344,2.47e-05,0.324,0.453,99.8,audio_features,73ipE4lfZ53pvBbJPXkiEK,spotify:track:73ipE4lfZ53pvBbJPXkiEK,https://api.spotify.com/v1/tracks/73ipE4lfZ53pvBbJPXkiEK,https://api.spotify.com/v1/audio-analysis/73ipE4lfZ53pvBbJPXkiEK,275955,4
0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,audio_features,2GGMabyHXnJmjY6CXhhB2e,spotify:track:2GGMabyHXnJmjY6CXhhB2e,https://api.spotify.com/v1/tracks/2GGMabyHXnJmjY6CXhhB2e,https://api.spotify.com/v1/audio-analysis/2GGMabyHXnJmjY6CXhhB2e,183527,4
0.576,0.443,4,-7.477,0,0.0754,0.00923,1.88e-06,0.124,0.452,180.08,audio_features,1EXotCuzdXR34W1MoP6Um7,spotify:track:1EXotCuzdXR34W1MoP6Um7,https://api.spotify.com/v1/tracks/1EXotCuzdXR34W1MoP6Um7,https://api.spotify.com/v1/audio-analysis/1EXotCuzdXR34W1MoP6Um7,204067,3
0.669,0.684,7,-4.595,1,0.0585,0.252,0,0.72,0.466,96.097,audio_features,2r1T6xGTVaNAqBoPH4lZEE,spotify:track:2r1T6xGTVaNAqBoPH4lZEE,https://api.spotify.com/v1/tracks/2r1T6xGTVaNAqBoPH4lZEE,https://api.spotify.com/v1/audio-analysis/2r1T6xGTVaNAqBoPH4lZEE,192537,4
0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,audio_features,2LskIZrCeLxRvCiGP8gxlh,spotify:track:2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/audio-analysis/2LskIZrCeLxRvCiGP8gxlh,198903,4
0.792,0.571,8,-7.539,0,0.094,0.301,0,0.1,0.556,99.999,audio_features,1iPBD72u3nAyFEeardYuBV,spotify:track:1iPBD72u3nAyFEeardYuBV,https://api.spotify.com/v1/tracks/1iPBD72u3nAyFEeardYuBV,https://api.spotify.com/v1/audio-analysis/1iPBD72u3nAyFEeardYuBV,139200,4
0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,audio_features,5JEx7HbmvHQQswJCsoo9rA,spotify:track:5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,182623,4
0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,audio_features,14sOS5L36385FJ3OL8hew4,spotify:track:14sOS5L36385FJ3OL8hew4,https://api.spotify.com/v1/tracks/14sOS5L36385FJ3OL8hew4,https://api.spotify.com/v1/audio-analysis/14sOS5L36385FJ3OL8hew4,211362,4
0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,audio_features,0OCRwXbQRdOZ1OtB4Imsp1,spotify:track:0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/tracks/0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/audio-analysis/0OCRwXbQRdOZ1OtB4Imsp1,205440,4
0.89,0.624,1,-3.966,1,0.103,0.0944,5.16e-06,0.0903,0.762,116.046,audio_features,5xesHO6GLWTrjsKOjAXRmf,spotify:track:5xesHO6GLWTrjsKOjAXRmf,https://api.spotify.com/v1/tracks/5xesHO6GLWTrjsKOjAXRmf,https://api.spotify.com/v1/audio-analysis/5xesHO6GLWTrjsKOjAXRmf,169814,4
0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,audio_features,0rKtyWc8bvkriBthvHKY8d,spotify:track:0rKtyWc8bvkriBthvHKY8d,https://api.spotify.com/v1/tracks/0rKtyWc8bvkriBthvHKY8d,https://api.spotify.com/v1/audio-analysis/0rKtyWc8bvkriBthvHKY8d,209274,4
0.674,0.862,7,-3.4,1,0.231,0.0189,0,0.113,0.357,160.073,audio_features,6bMIExEulvwM2X6zsuiYwr,spotify:track:6bMIExEulvwM2X6zsuiYwr,https://api.spotify.com/v1/tracks/6bMIExEulvwM2X6zsuiYwr,https://api.spotify.com/v1/audio-analysis/6bMIExEulvwM2X6zsuiYwr,244470,4
0.853,0.696,1,-6.179,0,0.246,0.179,0,0.286,0.184,118.001,audio_features,66XXCMX3Na7KNfm5e0tOVZ,spotify:track:66XXCMX3Na7KNfm5e0tOVZ,https://api.spotify.com/v1/tracks/66XXCMX3Na7KNfm5e0tOVZ,https://api.spotify.com/v1/audio-analysis/66XXCMX3Na7KNfm5e0tOVZ,171270,4
0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,audio_features,1DMEzmAoQIikcL52psptQL,spotify:track:1DMEzmAoQIikcL52psptQL,https://api.spotify.com/v1/tracks/1DMEzmAoQIikcL52psptQL,https://api.spotify.com/v1/audio-analysis/1DMEzmAoQIikcL52psptQL,179423,4
0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,audio_features,1VGzxJnVQND7Cg5H5wGj14,spotify:track:1VGzxJnVQND7Cg5H5wGj14,https://api.spotify.com/v1/tracks/1VGzxJnVQND7Cg5H5wGj14,https://api.spotify.com/v1/audio-analysis/1VGzxJnVQND7Cg5H5wGj14,174358,4
0.584,0.786,4,-4.319,0,0.133,0.36,0.0163,0.372,0.272,150.06,audio_features,7Bvp5JUJiyUrMgvH4DR0wH,spotify:track:7Bvp5JUJiyUrMgvH4DR0wH,https://api.spotify.com/v1/tracks/7Bvp5JUJiyUrMgvH4DR0wH,https://api.spotify.com/v1/audio-analysis/7Bvp5JUJiyUrMgvH4DR0wH,174400,4
0.676,0.844,7,-3.396,1,0.109,0.498,0,0.866,0.716,159.969,audio_features,5EKHbW7mXcAR4hCyS3YXjb,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,https://api.spotify.com/v1/tracks/5EKHbW7mXcAR4hCyS3YXjb,https://api.spotify.com/v1/audio-analysis/5EKHbW7mXcAR4hCyS3YXjb,172767,4
0.809,0.483,5,-6.886,1,0.0487,0.8,0,0.221,0.715,96.974,audio_features,4sbtM9ORGwmxGkXfctXbJq,spotify:track:4sbtM9ORGwmxGkXfctXbJq,https://api.spotify.com/v1/tracks/4sbtM9ORGwmxGkXfctXbJq,https://api.spotify.com/v1/audio-analysis/4sbtM9ORGwmxGkXfctXbJq,168418,4
0.9,0.316,9,-8.797,1,0.332,0.684,0.0771,0.0853,0.844,129.914,audio_features,39oeKRgsLeynDIbWuXyA47,spotify:track:39oeKRgsLeynDIbWuXyA47,https://api.spotify.com/v1/tracks/39oeKRgsLeynDIbWuXyA47,https://api.spotify.com/v1/audio-analysis/39oeKRgsLeynDIbWuXyA47,107077,4
0.806,0.778,1,-4.577,0,0.0616,0.133,0,0.218,0.84,95.993,audio_features,71iAechwVKGu26pahzFL0k,spotify:track:71iAechwVKGu26pahzFL0k,https://api.spotify.com/v1/tracks/71iAechwVKGu26pahzFL0k,https://api.spotify.com/v1/audio-analysis/71iAechwVKGu26pahzFL0k,219587,4
0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,audio_features,6zeeWid2sgw4lap2jV61PZ,spotify:track:6zeeWid2sgw4lap2jV61PZ,https://api.spotify.com/v1/tracks/6zeeWid2sgw4lap2jV61PZ,https://api.spotify.com/v1/audio-analysis/6zeeWid2sgw4lap2jV61PZ,229320,4
0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,audio_features,3id2EVGKc3eFAMn9nFnB0r,spotify:track:3id2EVGKc3eFAMn9nFnB0r,https://api.spotify.com/v1/tracks/3id2EVGKc3eFAMn9nFnB0r,https://api.spotify.com/v1/audio-analysis/3id2EVGKc3eFAMn9nFnB0r,205440,4
0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,5vdp5UmvTsnMEMESIF2Ym7,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4
0.835,0.703,10,-4.177,0,0.231,0.56,0,0.144,0.502,94.211,audio_features,56CvVCJYRQNWwM4vF4neCD,spotify:track:56CvVCJYRQNWwM4vF4neCD,https://api.spotify.com/v1/tracks/56CvVCJYRQNWwM4vF4neCD,https://api.spotify.com/v1/audio-analysis/56CvVCJYRQNWwM4vF4neCD,187255,4
0.728,0.638,8,-6.41,0,0.252,0.24,0.000501,0.106,0.598,160.036,audio_features,6hcqxx32EL884qpJXDstsA,spotify:track:6hcqxx32EL884qpJXDstsA,https://api.spotify.com/v1/tracks/6hcqxx32EL884qpJXDstsA,https://api.spotify.com/v1/audio-analysis/6hcqxx32EL884qpJXDstsA,177253,4
0.299,0.613,7,-9.012,1,0.0347,0.0163,0.00359,0.368,0.306,166.96,audio_features,2IZZqH4K02UIYg5EohpNHF,spotify:track:2IZZqH4K02UIYg5EohpNHF,https://api.spotify.com/v1/tracks/2IZZqH4K02UIYg5EohpNHF,https://api.spotify.com/v1/audio-analysis/2IZZqH4K02UIYg5EohpNHF,306411,4
0.703,0.813,11,-4.517,0,0.0574,0.0884,0,0.219,0.717,124.904,audio_features,30VrBsh1STRBoIrhQOAwzK,spotify:track:30VrBsh1STRBoIrhQOAwzK,https://api.spotify.com/v1/tracks/30VrBsh1STRBoIrhQOAwzK,https://api.spotify.com/v1/audio-analysis/30VrBsh1STRBoIrhQOAwzK,238573,4
0.569,0.508,7,-12.823,1,0.0502,0.768,0,0.145,0.647,167.624,audio_features,3TjhLjBbR74kY1MicLTD9n,spotify:track:3TjhLjBbR74kY1MicLTD9n,https://api.spotify.com/v1/tracks/3TjhLjBbR74kY1MicLTD9n,https://api.spotify.com/v1/audio-analysis/3TjhLjBbR74kY1MicLTD9n,196560,4
0.48,0.944,5,-6.775,0,0.178,0.127,0.000211,0.0938,0.312,168.176,audio_features,7zC3NyXdjzeebeKmXuGvHC,spotify:track:7zC3NyXdjzeebeKmXuGvHC,https://api.spotify.com/v1/tracks/7zC3NyXdjzeebeKmXuGvHC,https://api.spotify.com/v1/audio-analysis/7zC3NyXdjzeebeKmXuGvHC,202907,4
0.722,0.486,2,-17.081,1,0.128,0.0332,0,0.111,0.625,170.626,audio_features,2aRjuScpka878tUWOsLYpQ,spotify:track:2aRjuScpka878tUWOsLYpQ,https://api.spotify.com/v1/tracks/2aRjuScpka878tUWOsLYpQ,https://api.spotify.com/v1/audio-analysis/2aRjuScpka878tUWOsLYpQ,294827,4
0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,audio_features,2fuCquhmrzHpu5xcA1ci9x,spotify:track:2fuCquhmrzHpu5xcA1ci9x,https://api.spotify.com/v1/tracks/2fuCquhmrzHpu5xcA1ci9x,https://api.spotify.com/v1/audio-analysis/2fuCquhmrzHpu5xcA1ci9x,248440,4
0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031,audio_features,43lYaovU2FoeuBMNusVVVW,spotify:track:43lYaovU2FoeuBMNusVVVW,https://api.spotify.com/v1/tracks/43lYaovU2FoeuBMNusVVVW,https://api.spotify.com/v1/audio-analysis/43lYaovU2FoeuBMNusVVVW,208293,4
0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,audio_features,2mYDDUkBcgFNBqkWctyyuc,spotify:track:2mYDDUkBcgFNBqkWctyyuc,https://api.spotify.com/v1/tracks/2mYDDUkBcgFNBqkWctyyuc,https://api.spotify.com/v1/audio-analysis/2mYDDUkBcgFNBqkWctyyuc,166093,4
0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,audio_features,1m6lqaLvUTxPjOo98fJH8U,spotify:track:1m6lqaLvUTxPjOo98fJH8U,https://api.spotify.com/v1/tracks/1m6lqaLvUTxPjOo98fJH8U,https://api.spotify.com/v1/audio-analysis/1m6lqaLvUTxPjOo98fJH8U,168347,4
0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,5gub2bpJRgJP4m4MliqtdV,spotify:track:5gub2bpJRgJP4m4MliqtdV,https://api.spotify.com/v1/tracks/5gub2bpJRgJP4m4MliqtdV,https://api.spotify.com/v1/audio-analysis/5gub2bpJRgJP4m4MliqtdV,203267,4
0.775,0.872,6,-4.194,1,0.0469,0.033,0.0579,0.298,0.379,122.994,audio_features,5sdb5pMhcK44SSLsj1moUh,spotify:track:5sdb5pMhcK44SSLsj1moUh,https://api.spotify.com/v1/tracks/5sdb5pMhcK44SSLsj1moUh,https://api.spotify.com/v1/audio-analysis/5sdb5pMhcK44SSLsj1moUh,191496,4
0.675,0.23,1,-10.363,0,0.204,0.191,0,0.104,0.101,173.962,audio_features,6osMzmRHCVETbZMHceLRmh,spotify:track:6osMzmRHCVETbZMHceLRmh,https://api.spotify.com/v1/tracks/6osMzmRHCVETbZMHceLRmh,https://api.spotify.com/v1/audio-analysis/6osMzmRHCVETbZMHceLRmh,211920,4
0.539,0.651,1,-5.304,1,0.0432,0.0651,0,0.0662,0.474,105.159,audio_features,4edS9dC0JPBlSS4p4gMOT0,spotify:track:4edS9dC0JPBlSS4p4gMOT0,https://api.spotify.com/v1/tracks/4edS9dC0JPBlSS4p4gMOT0,https://api.spotify.com/v1/audio-analysis/4edS9dC0JPBlSS4p4gMOT0,199227,4
0.636,0.501,11,-7.26,0,0.329,0.413,0,0.339,0.196,82.309,audio_features,1HLL8X0LH20F6Z9SLXLIjr,spotify:track:1HLL8X0LH20F6Z9SLXLIjr,https://api.spotify.com/v1/tracks/1HLL8X0LH20F6Z9SLXLIjr,https://api.spotify.com/v1/audio-analysis/1HLL8X0LH20F6Z9SLXLIjr,265120,4
0.638,0.679,4,-5.278,1,0.0425,0.0016,0.00655,0.121,0.596,81.045,audio_features,5ftQSVAHs7iqULWKQn0fjK,spotify:track:5ftQSVAHs7iqULWKQn0fjK,https://api.spotify.com/v1/tracks/5ftQSVAHs7iqULWKQn0fjK,https://api.spotify.com/v1/audio-analysis/5ftQSVAHs7iqULWKQn0fjK,181880,4
0.719,0.501,8,-8.84,0,0.239,0.257,0,0.189,0.419,136.025,audio_features,6qZANDqrSAvfuSjcxBP1PD,spotify:track:6qZANDqrSAvfuSjcxBP1PD,https://api.spotify.com/v1/tracks/6qZANDqrSAvfuSjcxBP1PD,https://api.spotify.com/v1/audio-analysis/6qZANDqrSAvfuSjcxBP1PD,226320,4
0.799,0.616,1,-8.809,1,0.157,0.319,0,0.134,0.667,114.014,audio_features,27P4XoNXXEV4lTc3sB61RK,spotify:track:27P4XoNXXEV4lTc3sB61RK,https://api.spotify.com/v1/tracks/27P4XoNXXEV4lTc3sB61RK,https://api.spotify.com/v1/audio-analysis/27P4XoNXXEV4lTc3sB61RK,184360,4
0.854,0.708,1,-5.805,0,0.244,0.175,0,0.241,0.172,118.032,audio_features,1fvCggAYrW0VtCljtqv4h2,spotify:track:1fvCggAYrW0VtCljtqv4h2,https://api.spotify.com/v1/tracks/1fvCggAYrW0VtCljtqv4h2,https://api.spotify.com/v1/audio-analysis/1fvCggAYrW0VtCljtqv4h2,162133,4
0.755,0.74,0,-5.354,0,0.04,0.356,1.05e-05,0.0994,0.33,116.946,audio_features,1fLhGF1JfGQYj6EZLndD86,spotify:track:1fLhGF1JfGQYj6EZLndD86,https://api.spotify.com/v1/tracks/1fLhGF1JfGQYj6EZLndD86,https://api.spotify.com/v1/audio-analysis/1fLhGF1JfGQYj6EZLndD86,205440,4
0.8,0.406,6,-8.892,0,0.268,0.636,0,0.109,0.274,120.999,audio_features,3tkFCUaISwablf9MJydsuB,spotify:track:3tkFCUaISwablf9MJydsuB,https://api.spotify.com/v1/tracks/3tkFCUaISwablf9MJydsuB,https://api.spotify.com/v1/audio-analysis/3tkFCUaISwablf9MJydsuB,206813,4
0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,audio_features,1B4gJRq61xTs6r1O0Uq2iY,spotify:track:1B4gJRq61xTs6r1O0Uq2iY,https://api.spotify.com/v1/tracks/1B4gJRq61xTs6r1O0Uq2iY,https://api.spotify.com/v1/audio-analysis/1B4gJRq61xTs6r1O0Uq2iY,197079,4
0.617,0.476,5,-7.086,1,0.0446,0.643,0,0.316,0.429,131.683,audio_features,0juSegsrO7siAAjlNATKV2,spotify:track:0juSegsrO7siAAjlNATKV2,https://api.spotify.com/v1/tracks/0juSegsrO7siAAjlNATKV2,https://api.spotify.com/v1/audio-analysis/0juSegsrO7siAAjlNATKV2,186832,3
0.732,0.69,4,-7.745,0,0.174,0.538,9.37e-05,0.191,0.636,117.157,audio_features,0KPiSFlz5OUCgw7nwvhYWe,spotify:track:0KPiSFlz5OUCgw7nwvhYWe,https://api.spotify.com/v1/tracks/0KPiSFlz5OUCgw7nwvhYWe,https://api.spotify.com/v1/audio-analysis/0KPiSFlz5OUCgw7nwvhYWe,218627,4
0.532,0.639,5,-7.419,0,0.0388,0.0507,0.00131,0.106,0.198,105.0,audio_features,0wUxh6XMc698xPCfgBaPRV,spotify:track:0wUxh6XMc698xPCfgBaPRV,https://api.spotify.com/v1/tracks/0wUxh6XMc698xPCfgBaPRV,https://api.spotify.com/v1/audio-analysis/0wUxh6XMc698xPCfgBaPRV,193399,4
0.885,0.543,2,-6.338,1,0.2,0.0311,0,0.154,0.43,99.026,audio_features,4hXDobvUaXyDFLnmecoY0z,spotify:track:4hXDobvUaXyDFLnmecoY0z,https://api.spotify.com/v1/tracks/4hXDobvUaXyDFLnmecoY0z,https://api.spotify.com/v1/audio-analysis/4hXDobvUaXyDFLnmecoY0z,195992,4
0.492,0.676,8,-6.861,1,0.0516,0.172,0,0.239,0.412,110.232,audio_features,6cFZ4PLC19taNlpl9pbGMf,spotify:track:6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,296493,3
0.317,0.239,1,-12.036,0,0.0331,0.744,0,0.169,0.391,78.251,audio_features,2kJAhu7mesSEkML8zviSNX,spotify:track:2kJAhu7mesSEkML8zviSNX,https://api.spotify.com/v1/tracks/2kJAhu7mesSEkML8zviSNX,https://api.spotify.com/v1/audio-analysis/2kJAhu7mesSEkML8zviSNX,80467,3
0.52,0.594,11,-8.81,0,0.462,0.44,0,0.185,0.393,129.216,audio_features,0McI9sOmkpfd4E72njtU0G,spotify:track:0McI9sOmkpfd4E72njtU0G,https://api.spotify.com/v1/tracks/0McI9sOmkpfd4E72njtU0G,https://api.spotify.com/v1/audio-analysis/0McI9sOmkpfd4E72njtU0G,230240,5
0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,audio_features,4pbJqGIASGPr0ZpGpnWkDn,spotify:track:4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/tracks/4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/audio-analysis/4pbJqGIASGPr0ZpGpnWkDn,122067,4
0.753,0.736,1,-6.157,0,0.0865,0.102,0,0.189,0.272,140.994,audio_features,5oeKHrUHPT4lUKrDRVlWNp,spotify:track:5oeKHrUHPT4lUKrDRVlWNp,https://api.spotify.com/v1/tracks/5oeKHrUHPT4lUKrDRVlWNp,https://api.spotify.com/v1/audio-analysis/5oeKHrUHPT4lUKrDRVlWNp,216214,4
0.818,0.591,1,-8.693,1,0.38,0.239,0,0.274,0.22,130.128,audio_features,2YFIQqnq4dS67Ndz8Iel0b,spotify:track:2YFIQqnq4dS67Ndz8Iel0b,https://api.spotify.com/v1/tracks/2YFIQqnq4dS67Ndz8Iel0b,https://api.spotify.com/v1/audio-analysis/2YFIQqnq4dS67Ndz8Iel0b,188307,4
0.685,0.638,6,-6.539,1,0.0367,0.0371,0,0.0987,0.414,123.442,audio_features,39YLC6osLe9btq1vpsDglx,spotify:track:39YLC6osLe9btq1vpsDglx,https://api.spotify.com/v1/tracks/39YLC6osLe9btq1vpsDglx,https://api.spotify.com/v1/audio-analysis/39YLC6osLe9btq1vpsDglx,183894,4
0.399,0.591,6,-8.792,0,0.052,0.44,0.0616,0.446,0.175,79.892,audio_features,6W4f0lzPGSIKsbTRhNk8VI,spotify:track:6W4f0lzPGSIKsbTRhNk8VI,https://api.spotify.com/v1/tracks/6W4f0lzPGSIKsbTRhNk8VI,https://api.spotify.com/v1/audio-analysis/6W4f0lzPGSIKsbTRhNk8VI,192760,3
0.914,0.572,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963,audio_features,304CtPEPYQS6hbM4CubVti,spotify:track:304CtPEPYQS6hbM4CubVti,https://api.spotify.com/v1/tracks/304CtPEPYQS6hbM4CubVti,https://api.spotify.com/v1/audio-analysis/304CtPEPYQS6hbM4CubVti,265480,4
